Id,SalePrice
1461,121676.21284458619
1462,146803.90098903983
1463,196125.02430818212
1464,194726.7877183465
1465,189732.47615523945
1466,170787.9929644063
1467,175359.6699348799
1468,159912.0467937118
1469,174040.58603741854
1470,126930.45765472465
1471,195675.9343237828
1472,125931.20235860335
1473,118603.15780245497
1474,159528.62255724316
1475,125551.86894486225
1476,388223.0528397603
1477,229124.8403785183
1478,261899.8136141639
1479,241321.4441186209
1480,509986.5391242015
1481,278133.03425910714
1482,217155.8302354217
1483,150353.43909206742
1484,162019.40656258646
1485,182637.04366899387
1486,198627.53532920562
1487,263135.6640553886
1488,230908.2551000649
1489,184382.84184783555
1490,237542.46692102394
1491,182606.27728231996
1492,94439.15795160415
1493,177941.51197251878
1494,271272.1346661328
1495,327827.839790608
1496,242047.04799123848
1497,167097.74323642033
1498,162741.44818579947
1499,163222.1178268151
1500,149521.82813345635
1501,165435.39875872017
1502,161215.4589974677
1503,275101.3737477707
1504,227844.0611079846
1505,227321.6540948565
1506,172379.9879805627
1507,244485.9354636283
1508,198682.66083125808
1509,168734.58051896753
1510,151037.94905030297
1511,134763.19498430306
1512,150877.6069893774
1513,151617.30152256714
1514,219023.12604962414
1515,209663.071874723
1516,168081.53681468216
1517,158617.4117038934
1518,118028.1586596986
1519,231039.61203809036
1520,127778.6069338991
1521,133447.99402873154
1522,181677.84646308862
1523,104094.77374136687
1524,120766.04916854325
1525,128302.05471734906
1526,108586.7019270155
1527,116222.30104597147
1528,147282.35476551473
1529,145795.69771549158
1530,177103.81787793525
1531,142249.2108174704
1532,112683.47248066061
1533,142100.22955946106
1534,129939.11909399198
1535,171544.4185603605
1536,127479.03270219313
1537,89533.04809226783
1538,179255.8211939405
1539,245881.40906353452
1540,92951.42921405009
1541,169139.9116010767
1542,164470.02385515394
1543,227706.43486661953
1544,85284.31828245461
1545,117456.31872994709
1546,141631.78248792537
1547,145446.02396932332
1548,135004.57767790498
1549,139267.82378535275
1550,153510.52141717347
1551,128522.12374185942
1552,150358.98324674834
1553,156913.1627576369
1554,129534.12823954581
1555,165501.26508765377
1556,99339.381112625
1557,122452.52514805995
1558,111686.88363326371
1559,123277.11084935832
1560,155067.5500557179
1561,135079.87286294176
1562,122786.98982078463
1563,119543.54381482146
1564,169825.20671271512
1565,156654.08907764737
1566,219805.70511074693
1567,85558.6801178273
1568,241311.95025575045
1569,138908.87973454068
1570,125531.28276175231
1571,134112.66644280698
1572,138935.99637969316
1573,290255.623344263
1574,124986.04685120481
1575,245107.10089333827
1576,231599.24562462216
1577,187512.69144077905
1578,153485.49577529167
1579,150191.1423079734
1580,207934.16025829
1581,123696.28033951248
1582,130832.75642285976
1583,321144.7388633561
1584,220459.13681325765
1585,141192.25673490524
