Id,SalePrice
1461,126747.09
1462,149355.34
1463,183061.74
1464,185454.4
1465,188580.5
1466,176959.96
1467,158588.3
1468,170335.55
1469,177843.8
1470,115846.98
1471,202495.43
1472,103131.0
1473,102107.8
1474,162613.0
1475,137461.52
1476,352669.21
1477,226839.49
1478,289663.54
1479,255498.8
1480,448406.15
1481,300521.37
1482,204733.87
1483,158799.89
1484,158881.56166666665
1485,162262.24
1486,198775.45
1487,297383.26
1488,238893.6
1489,175206.37
1490,184832.82
1491,187692.0
1492,106271.26
1493,174411.65
1494,292356.38
1495,311230.35
1496,223054.79
1497,160429.86333333334
1498,153951.90914285713
1499,154692.0158095238
1500,141478.44
1501,174615.82
1502,151655.24666666667
1503,285753.85
1504,226067.0
1505,230386.52
1506,195135.96
1507,223475.32
1508,216428.5
1509,178504.0
1510,144460.18
1511,142433.59
1512,163004.0
1513,165430.4
1514,173494.5
1515,201246.4
1516,172641.0
1517,141163.83
1518,135479.34
1519,231423.05
1520,135206.5
1521,132306.34
1522,179354.0
1523,110650.52
1524,118899.29
1525,125724.5
1526,118952.0
1527,93239.29
1528,126916.83
1529,137529.94
1530,181679.5
1531,140378.72
1532,113959.33
1533,136773.03
1534,119047.91
1535,161372.18
1536,115377.52
1537,71915.04
1538,185487.56
1539,239438.26
1540,127941.68
1541,156577.84
1542,163038.86
1543,219451.66
1544,76023.87
1545,103592.5
1546,122374.76
1547,160609.95
1548,145751.68
1549,112201.5
1550,161930.33
1551,119892.0
1552,153046.45
1553,138998.75
1554,106886.7
1555,171939.5
1556,94388.76
1557,137289.21
1558,99386.0
1559,132155.06
1560,171373.14
1561,166731.24
1562,123544.0
1563,127732.16
1564,158454.62
1565,157624.01
1566,233436.12
1567,72249.22
1568,207467.0
1569,147467.79
1570,118828.5
1571,143034.75
1572,132688.0
1573,242727.32
1574,131530.68
1575,211138.94
1576,204000.0
1577,175116.2
1578,149673.47
1579,138999.7
1580,193500.1
1581,128597.58
1582,131982.5
1583,337490.98
1584,231012.88
1585,135826.31
1586,62491.6
1587,107242.52
1588,137370.0
1589,85429.28
1590,136645.83
1591,99857.65
1592,129578.6
1593,115157.5
1594,136998.99666666667
1595,136492.19
1596,234240.58
1597,172313.7
1598,183892.2
1599,192157.12
1600,177874.93
1601,64602.76
1602,108035.54
1603,86739.08
1604,300233.31
1605,246809.24
1606,161930.32
1607,171723.81
1608,194279.9125
1609,172591.68
1610,147624.59333333335
1611,145744.68
1612,140641.04
1613,152083.14666666667
1614,125771.26
1615,85955.0
1616,83468.08
1617,92973.0
1618,130180.1
1619,129615.33
1620,169850.95
1621,139441.11
1622,158549.95
1623,294073.34
1624,207922.07
1625,123002.66
1626,179128.5
1627,194908.5
1628,285676.63
1629,177995.5
1630,367101.48
1631,202375.97
1632,251246.28
1633,161615.2
1634,193356.0
1635,175678.22
1636,135123.17
1637,173484.0
1638,223554.7
1639,185722.5
1640,240427.88
1641,201374.5
1642,228890.04
1643,232581.85
1644,223815.35
1645,188731.0
1646,146595.0
1647,161064.17
1648,121398.73
1649,128614.0
1650,114180.29
1651,111845.5
1652,99515.0
1653,101145.11
1654,164184.0
1655,146405.0
1656,159304.4
1657,163427.0
1658,159104.3
1659,146309.5
1660,139959.1
1661,395469.17
1662,400380.08
1663,365125.58
1664,389533.83
1665,287927.66
1666,309773.4
1667,350287.32
1668,330613.77
1669,298570.79
1670,334065.45
1671,270929.96
1672,408727.15
1673,280724.38
1674,241089.83
1675,172570.36
1676,168134.49
1677,217314.95
1678,388656.89
1679,377941.65
1680,330104.16
1681,266648.39
1682,307639.77
1683,176163.2975
1684,163990.02
1685,161434.13
1686,158653.63
1687,159750.44
1688,185000.25
1689,182085.34
1690,193124.56
1691,166052.32
1692,257631.96
1693,159412.92
1694,192402.4
1695,164433.55
1696,265876.13
1697,164183.25
1698,328685.02
1699,290192.87
1700,264516.0
1701,283443.78
1702,248652.84
1703,243377.31
1704,307837.24
1705,227462.41
1706,407542.75
1707,205547.61
1708,197364.62
1709,259261.47
1710,222892.2
1711,248686.02
1712,250625.15
1713,253109.72
1714,223076.66
1715,189315.3
1716,169390.02
1717,155578.92
1718,117186.76
1719,206472.2
1720,227728.06
1721,163239.3
1722,109582.33
1723,142197.6
1724,204639.82
1725,236556.61
1726,170923.62
1727,155118.49
1728,179292.7
1729,161168.91
1730,161450.704
1731,113000.59
1732,130712.43
1733,123691.76
1734,128019.93
1735,129202.1
1736,115334.32
1737,331737.24
1738,220183.04
1739,252106.43
1740,174105.52
1741,163517.55
1742,175871.82
1743,171633.73
1744,305757.09
1745,204874.15
1746,270157.23
1747,222338.07
1748,205851.5
1749,157798.24
1750,146714.5
1751,241288.54
1752,123670.59
1753,148209.59
1754,250930.82
1755,161744.5
1756,119821.95
1757,122543.16
1758,141513.68
1759,178414.88
1760,149677.46
1761,153170.9
1762,178613.14
1763,166664.0
1764,116526.93
1765,192331.5
1766,176912.5
1767,187142.0
1768,131916.5
1769,167352.5
1770,136900.6
1771,130105.75
1772,134853.96
1773,128371.44
1774,136359.78
1775,128782.0
1776,130853.39
1777,104263.93
1778,131926.5
1779,113461.96
1780,189696.58
1781,127391.85
1782,82337.55
1783,117679.63
1784,74226.38
1785,99000.46
1786,159535.25
1787,164542.05
1788,54421.77
1789,93270.0
1790,61532.05
1791,174813.93
1792,158120.09
1793,141735.88
1794,138277.88
1795,132575.5
1796,121763.29
1797,119272.83
1798,109733.69
1799,107352.16
1800,133173.0
1801,137476.93
1802,168359.27
1803,169031.9
1804,134352.43
1805,129891.99
1806,126719.96
1807,174355.87
1808,120220.5
1809,126079.81666666667
1810,165630.74
1811,119818.61
1812,101342.96
1813,117204.17
1814,79297.61
1815,51928.65
1816,89830.0
1817,113122.18
1818,121175.37
1819,117015.21
1820,65607.5
1821,132807.67
1822,158259.52
1823,61615.5
1824,136043.74
1825,141912.78
1826,104573.8
1827,106333.86
1828,153149.23
1829,110381.01
1830,163419.98
1831,188402.4
1832,135357.92
1833,190531.0
1834,134513.77
1835,176600.8633333333
1836,142978.83
1837,90066.93
1838,141787.04
1839,72623.61
1840,143741.85
1841,135741.6
1842,94339.36
1843,130280.5
1844,140592.21
1845,151178.98
