Id,SalePrice
1461,120512.26
1462,147561.16
1463,175758.72
1464,182817.73
1465,171488.77
1466,180893.44
1467,164175.34
1468,161380.52
1469,167562.39
1470,112921.14
1471,173638.81
1472,81872.766
1473,87617.55
1474,152616.86
1475,133116.7
1476,319822.56
1477,225044.62
1478,274426.6
1479,273225.8
1480,460475.06
1481,287508.03
1482,208867.61
1483,162309.19
1484,145333.48
1485,168586.39
1486,196666.45
1487,292186.03
1488,249537.86
1489,193853.31
1490,177669.28
1491,172600.58
1492,95168.84
1493,220047.53
1494,282536.03
1495,356523.25
1496,203722.23
1497,157414.88
1498,145729.25
1499,149598.92
1500,127138.93
1501,195409.03
1502,149242.27
1503,277755.34
1504,217634.64
1505,215864.47
1506,179704.62
1507,231712.36
1508,222536.77
1509,173818.81
1510,150999.22
1511,145797.02
1512,144708.02
1513,169558.03
1514,174634.34
1515,229164.42
1516,167703.6
1517,132471.06
1518,136826.67
1519,208990.47
1520,119705.5
1521,138111.52
1522,199560.55
1523,138135.06
1524,119475.445
1525,123410.47
1526,110707.68
1527,101535.6
1528,128763.03
1529,133300.03
1530,193397.6
1531,132737.2
1532,130156.445
1533,141972.94
1534,127953.875
1535,155179.12
1536,111222.29
1537,83616.14
1538,157128.14
1539,186434.69
1540,109209.92
1541,139198.36
1542,148956.78
1543,189565.6
1544,76039.85
1545,98464.67
1546,155682.47
1547,153480.45
1548,123208.23
1549,129210.7
1550,163660.97
1551,108879.266
1552,134061.72
1553,139059.0
1554,124754.11
1555,144016.31
1556,90069.49
1557,114741.95
1558,98682.39
1559,100338.43
1560,151198.5
1561,146360.42
1562,128380.56
1563,121888.75
1564,145663.48
1565,167498.39
1566,237567.48
1567,67851.66
1568,221084.0
1569,140345.34
1570,127022.67
1571,127494.54
1572,137570.05
1573,261307.0
1574,135482.81
1575,213571.47
1576,210858.47
1577,174811.92
1578,125020.65
1579,137470.45
1580,210523.55
1581,121522.71
1582,134330.4
1583,257635.86
1584,224672.67
1585,143025.6
1586,63547.64
1587,99202.664
1588,142090.69
1589,101012.56
1590,137028.08
1591,93530.805
1592,145682.34
1593,123205.87
1594,165297.7
1595,139843.12
1596,244254.06
1597,160802.14
1598,177868.22
1599,167503.69
1600,170918.77
1601,57683.19
1602,109326.41
1603,87615.84
1604,267382.5
1605,257150.34
1606,159330.7
1607,185271.69
1608,195497.5
1609,173521.89
1610,153361.78
1611,153879.0
1612,149756.36
1613,154147.75
1614,117812.87
1615,64830.504
1616,72609.89
1617,102057.37
1618,131574.73
1619,131168.97
1620,160787.1
1621,128027.21
1622,146630.55
1623,331598.0
1624,216604.16
1625,120992.555
1626,172409.14
1627,195999.6
1628,312665.75
1629,181653.33
1630,271811.34
1631,206049.92
1632,243218.23
1633,163541.03
1634,186722.47
1635,175053.6
1636,138444.31
1637,181551.22
1638,203887.48
1639,190109.6
1640,242459.73
1641,206913.3
1642,220274.77
1643,240030.39
1644,212673.06
1645,172016.23
1646,137140.48
1647,152729.75
1648,134288.95
1649,126180.45
1650,123594.91
1651,120503.09
1652,87754.695
1653,89444.86
1654,157722.94
1655,165165.39
1656,153026.8
1657,160617.81
1658,151975.2
1659,152224.25
1660,154312.8
1661,440355.2
1662,446769.38
1663,380697.66
1664,212764.42
1665,259935.39
1666,337573.3
1667,391255.9
1668,308193.03
1669,297787.84
1670,321532.0
1671,252523.27
1672,215077.11
1673,268212.88
1674,242847.02
1675,170571.53
1676,169489.17
1677,203761.56
1678,194226.3
1679,373891.28
1680,301186.4
1681,270364.72
1682,285729.78
1683,165683.02
1684,152338.25
1685,153058.14
1686,151913.42
1687,144759.53
1688,174193.66
1689,175085.52
1690,198203.52
1691,169528.39
1692,233093.16
1693,162443.72
1694,182529.55
1695,156560.55
1696,280955.78
1697,161130.3
1698,407206.2
1699,268475.0
1700,225618.0
1701,280914.62
1702,244069.72
1703,247993.34
1704,309507.88
1705,221413.86
1706,250892.78
1707,198258.38
1708,219999.53
1709,271048.8
1710,201682.53
1711,269247.38
1712,273705.62
1713,233938.22
1714,211963.75
1715,185590.7
1716,159945.55
1717,160079.81
1718,94356.914
1719,204110.19
1720,218823.69
1721,149444.61
1722,96408.516
1723,140173.45
1724,199684.31
1725,203911.98
1726,177174.73
1727,149140.5
1728,181521.69
1729,152234.61
1730,155158.61
1731,121052.71
1732,136413.83
1733,116840.64
1734,132867.92
1735,131812.88
1736,109085.81
1737,298628.22
1738,224401.9
1739,252258.95
1740,207520.38
1741,193049.4
1742,186766.9
1743,166623.5
1744,292881.97
1745,188870.16
1746,276111.38
1747,221831.78
1748,214087.67
1749,168343.22
1750,130525.79
1751,262176.16
1752,120893.33
1753,136815.95
1754,222266.03
1755,193311.28
1756,147646.61
1757,119998.5
1758,153340.5
1759,178206.95
1760,146633.16
1761,134322.7
1762,192235.23
1763,171696.25
1764,106092.41
1765,170513.27
1766,177821.44
1767,183500.5
1768,114472.39
1769,195781.23
1770,136478.08
1771,136267.4
1772,128823.83
1773,157252.25
1774,144823.39
1775,129328.414
1776,124020.11
1777,88436.83
1778,134094.12
1779,99953.74
1780,213238.5
1781,119398.26
1782,92550.18
1783,118265.72
1784,80347.555
1785,93348.34
1786,138901.61
1787,162492.33
