Id,SalePrice
1461,117076.555
1462,144307.17
1463,177787.03
1464,182590.16
1465,190057.48
1466,179247.6
1467,146455.23
1468,177961.27
1469,180684.72
1470,122223.58
1471,195435.34
1472,106210.34
1473,111499.414
1474,172266.36
1475,152778.06
1476,345413.6
1477,223145.28
1478,272760.8
1479,258724.06
1480,416941.22
1481,276267.3
1482,203653.52
1483,165590.03
1484,175998.03
1485,170278.69
1486,196978.84
1487,288250.8
1488,243159.27
1489,179275.34
1490,180223.36
1491,187701.28
1492,110884.89
1493,178131.14
1494,285308.7
1495,293914.2
1496,207865.47
1497,174205.31
1498,165278.58
1499,165101.23
1500,143524.83
1501,172570.77
1502,163900.3
1503,263185.34
1504,226887.34
1505,208548.61
1506,194984.86
1507,210079.78
1508,200945.61
1509,182599.67
1510,146341.9
1511,144593.92
1512,165806.88
1513,175678.64
1514,161104.14
1515,192482.62
1516,177187.5
1517,127493.92
1518,143990.31
1519,210449.3
1520,125717.16
1521,134524.61
1522,187787.67
1523,111703.43
1524,115808.21
1525,119800.62
1526,116979.73
1527,98403.87
1528,120687.29
1529,138490.31
1530,171628.72
1531,132452.48
1532,112679.69
1533,140704.44
1534,115714.87
1535,154875.22
1536,117809.586
1537,87373.87
1538,185947.77
1539,224166.03
1540,128763.83
1541,171286.92
1542,155124.52
1543,213835.36
1544,79746.64
1545,108946.08
1546,125718.36
1547,146321.44
1548,138977.8
1549,118274.47
1550,173453.45
1551,116058.57
1552,156896.66
1553,137817.56
1554,108465.414
1555,161695.83
1556,107680.664
1557,138109.16
1558,104012.75
1559,125045.625
1560,169285.44
1561,156907.45
1562,115150.18
1563,116279.55
1564,154015.27
1565,164896.78
1566,207298.3
1567,84753.234
1568,197779.98
1569,142707.6
1570,114146.516
1571,142074.53
1572,125128.6
1573,210642.84
1574,143436.62
1575,205852.89
1576,201919.47
1577,179371.3
1578,170521.42
1579,136588.5
1580,192269.56
1581,118127.836
1582,134465.94
1583,318713.9
1584,227165.83
1585,137794.6
1586,70385.71
1587,115166.164
1588,132620.38
1589,96154.97
1590,125476.54
1591,107316.91
1592,130153.87
1593,122373.43
1594,134868.23
1595,133587.05
1596,233266.33
1597,170962.45
1598,179111.89
1599,198400.89
1600,188930.6
1601,70523.05
1602,109124.62
1603,95265.625
1604,287340.0
1605,250962.03
1606,157771.36
1607,179730.67
1608,190862.25
1609,178693.22
1610,156284.64
1611,148764.38
1612,152386.3
1613,150134.64
1614,118710.13
1615,95850.8
1616,95143.99
1617,99374.09
1618,117827.3
1619,130766.02
1620,153361.11
1621,138725.45
1622,149681.67
1623,294438.97
1624,190890.05
1625,117209.08
1626,183306.89
1627,188118.3
1628,297336.84
1629,184399.72
1630,347332.47
1631,212211.88
1632,268794.56
1633,170132.6
1634,189972.47
1635,180234.1
1636,142967.27
1637,180163.2
1638,225177.22
1639,185269.27
1640,245374.42
1641,192115.44
1642,231075.77
1643,237922.33
1644,227180.67
1645,185426.98
1646,142018.8
1647,161706.9
1648,133888.08
1649,122195.66
1650,121325.06
1651,118324.01
1652,106647.63
1653,106210.34
1654,170095.02
1655,162217.94
1656,172003.05
1657,171159.75
1658,168815.02
1659,152329.72
1660,138690.62
1661,367581.84
1662,380179.3
1663,345216.2
1664,299143.28
1665,280671.6
1666,298808.6
1667,342434.8
1668,317376.44
1669,286343.72
1670,318304.3
1671,259116.36
1672,284327.6
1673,277741.88
1674,242992.73
1675,166725.45
1676,165561.56
1677,206443.17
1678,262549.6
1679,351316.97
1680,310769.9
1681,257416.03
1682,295565.84
1683,187744.0
1684,179548.6
1685,174935.45
1686,175190.47
1687,169945.72
1688,187987.34
1689,187987.34
1690,188244.23
1691,174849.42
1692,256134.88
1693,170226.97
1694,188084.11
1695,174801.14
1696,265806.78
1697,174801.14
1698,322927.94
1699,274541.22
1700,260364.02
1701,268034.53
1702,248290.0
1703,243458.94
1704,302675.28
1705,221841.94
1706,313548.16
1707,193655.23
1708,192078.1
1709,255535.31
1710,219376.19
1711,247110.56
1712,252024.44
1713,241012.66
1714,206385.88
1715,187581.67
1716,178259.97
1717,173114.4
1718,123077.39
1719,206687.12
1720,221801.31
1721,175258.69
1722,119424.54
1723,140216.2
1724,194158.58
1725,227970.11
1726,175205.39
1727,161209.3
1728,186283.06
1729,164074.25
1730,173167.81
1731,128094.234
1732,133257.06
1733,116145.61
1734,121288.11
1735,118048.33
1736,113590.555
1737,318013.22
1738,205636.19
1739,248211.17
1740,169702.39
1741,157090.42
1742,172570.77
1743,174399.08
1744,289501.88
1745,206175.52
1746,268422.2
1747,225375.28
1748,195315.98
1749,153386.39
1750,138638.58
1751,238102.52
1752,116279.55
1753,154617.8
1754,252142.47
1755,159154.08
1756,123405.77
1757,116145.61
1758,137511.42
1759,180518.72
1760,148213.0
1761,152193.08
1762,185910.02
1763,178746.5
1764,116051.95
1765,188926.27
1766,183744.98
1767,183487.92
1768,124954.43
1769,167607.27
1770,122004.516
1771,132772.97
1772,141059.5
1773,126501.96
1774,142434.25
1775,122354.27
1776,123731.03
1777,109103.484
1778,116326.86
1779,119074.71
1780,191905.58
1781,125725.43
1782,85911.266
1783,117538.805
1784,89301.48
1785,112239.94
1786,158871.44
1787,173098.0
1788,67465.84
1789,116926.37
1790,74005.66
1791,177320.89
1792,149989.6
1793,136874.94
1794,132268.55
1795,124612.19
1796,120632.89
1797,123542.99
1798,116989.99
1799,108082.805
1800,126363.0
1801,130103.95
1802,174334.48
1803,173945.97
1804,135662.34
1805,121349.516
1806,117127.5
1807,183079.22
1808,123179.44
1809,127618.31
1810,173208.88
1811,121668.95
1812,120916.305
1813,116504.33
1814,93642.99
1815,66775.58
1816,105884.54
1817,138878.64
1818,132773.47
1819,110295.45
1820,78747.15
1821,129208.72
1822,168590.22
1823,74686.805
1824,133023.6
1825,135433.02
1826,112256.23
1827,109971.08
1828,148124.77
1829,126736.19
1830,174067.1
1831,199387.34
1832,132651.45
1833,161333.33
1834,131360.4
1835,187473.39
1836,134177.78
1837,93195.95
1838,133841.86
1839,75499.73
1840,138039.81
1841,126813.055
1842,103383.47
1843,121239.7
1844,138585.78
1845,135607.03
1846,140485.17
1847,139388.66
1848,65989.18
1849,129865.65
1850,121317.445
1851,152240.19
1852,119080.29
1853,123076.805
1854,172802.97
1855,158198.83
1856,217678.03
1857,163583.19
1858,148733.9
1859,142402.83
1860,148311.7
1861,142137.06
1862,303327.84
1863,303327.84
1864,303327.84
1865,316746.53
1866,315332.06
1867,222686.45
1868,315429.88
1869,199979.61
1870,242815.6
1871,226052.44
1872,174859.69
1873,234583.17
1874,122056.17
1875,204378.1
1876,197203.92
1877,203911.36
1878,195094.31
1879,117753.92
1880,135748.88
1881,214967.4
1882,251211.1
1883,196240.25
1884,211603.16
1885,254907.9
1886,302352.28
1887,196206.33
1888,290557.94
1889,162175.42
1890,120809.87
1891,138745.6
