Id,SalePrice
1461,122224.02551387725
1462,145111.6923584322
1463,195394.46907842584
1464,191127.6604828666
1465,194023.60131424098
1466,170905.7243579856
1467,174160.75691306195
1468,159936.73846956
1469,174141.9009348152
1470,125914.94528156593
1471,196859.4313921946
1472,123260.40148513936
1473,118962.30211825554
1474,159689.6844942005
1475,128915.18115197959
1476,384315.36993086286
1477,228438.25299562336
1478,262868.64039696485
1479,240859.22408291543
1480,500357.71981909015
1481,278201.0811409257
1482,219771.81018792934
1483,149995.19495746092
1484,161755.58228323964
1485,181523.5526287829
1486,198269.29119459912
1487,268200.9695423401
1488,231076.2469246721
1489,182707.0960165933
1490,223643.74076755645
1491,182248.03314771346
1492,95971.23653641094
1493,177335.99178805432
1494,272377.3081173892
1495,330516.807351154
1496,235430.49341147504
1497,167296.8414462071
1498,162185.2994899818
1499,162665.96913099743
1500,148965.67943763867
1501,161266.9954236401
1502,161240.3284909479
1503,277989.400724542
1504,228466.3512562093
1505,226591.0988651002
1506,171983.70757312677
1507,251163.6130782781
1508,198286.38042382215
1509,168338.3001115316
1510,150641.66864286704
1511,140888.1200295792
1512,157002.53203465356
1513,151735.03291614645
1514,200696.2014081226
1515,206685.27056881133
1516,168407.3973603016
1517,157445.34250771988
1518,118703.23239767119
1519,232625.24083847695
1520,127382.32652646316
1521,135732.48950184596
1522,181281.5660556527
1523,104212.50513494616
1524,121504.10852078974
1525,127639.52527290084
1526,109909.76196978558
1527,116887.00310329713
1528,145974.9547641093
1529,145399.41730805565
1530,174902.33035998576
1531,141977.96545532628
1532,112292.16993528261
1533,141703.94915202513
1534,129963.81076984013
1535,173940.50075557228
1536,127082.7522947572
1537,92900.01252236872
1538,198071.27505315037
1539,247258.9461173637
1540,100216.28885484907
1541,168502.39608905153
1542,163739.46862539765
1543,226592.94382640856
1544,86182.55599988703
1545,117980.26165440974
1546,142404.1345804189
1547,145771.88451494277
1548,135330.43822352443
1549,140005.88313759922
1550,154282.873509667
1551,131726.84254687242
1552,151198.85559338302
1553,152368.84492067105
