Id,SalePrice
1461,127849.54526617577
1462,108922.88222182664
1463,207474.75611027767
1464,202191.28594954446
1465,178183.86988013375
1466,166756.2191621318
1467,163474.8683281222
1468,153262.88120289714
1469,161354.12292719397
1470,129857.75570216139
1471,198247.9416475966
1472,119718.53390248479
1473,105528.29786781687
1474,154233.28948431608
1475,115847.46268395257
1476,386188.33397598594
1477,220672.02077184344
1478,266726.09401418804
1479,237459.1626829235
1480,533075.0595351467
1481,243110.35903848408
1482,218667.372703713
1483,148449.99177360532
1484,158351.3746712814
1485,185954.7336239117
1486,187860.78940654983
1487,238400.1282629928
1488,255052.11139572933
1489,171241.64365808762
1490,238216.67219445042
1491,184770.42047882266
1492,98933.43484891522
1493,186718.86965496192
1494,264378.400312839
1495,314919.6225198806
1496,251120.03236974607
1497,162127.90288165567
1498,154003.0347882821
1499,151702.95372425046
1500,148356.94293476155
1501,176720.71086158723
1502,159487.41267760526
1503,254589.63962936008
1504,220591.80705188512
1505,219288.14687867629
1506,163317.14066510476
1507,239874.49554904827
1508,216840.24059449157
1509,182159.63811909308
1510,156522.2582379878
1511,143157.64943759787
1512,119836.39388315415
1513,147900.72660274012
1514,247022.75608860253
1515,214944.57889791383
1516,181772.03665950918
1517,122684.66466544438
1518,107461.68165580394
1519,240090.8250723841
1520,111384.92593772223
1521,106919.48757204194
1522,182928.20479099068
1523,106207.09519167514
1524,121557.02622733571
1525,118078.2123367416
1526,103638.90884615823
1527,119757.1064114679
1528,156748.15413367414
1529,152715.12665471187
1530,166041.45811425828
1531,143995.22017890043
1532,84337.96240060756
1533,130153.50936410569
1534,123191.43141487047
1535,175888.48994940324
1536,132933.33057218918
1537,85473.91555476442
1538,162319.14695582096
1539,219106.44562502086
1540,45023.60696241364
1541,163772.13864191336
1542,176563.18336680435
1543,215206.88860671406
1544,89415.62378737383
1545,116534.48853499086
1546,135229.1382307756
1547,143224.25270578792
1548,136606.8769341955
1549,132563.12625439628
1550,148858.98605147406
1551,82819.67290463844
1552,150550.75444292417
1553,164702.61095478747
1554,126235.43308181192
1555,164906.0501864704
1556,100601.69237844332
1557,105431.13479240831
1558,110045.6091337619
1559,139704.61014019116
1560,122013.34638324175
1561,115925.9353679473
1562,121805.99910716937
1563,123402.28274895987
1564,157971.7805099159
1565,148316.43432699965
1566,222371.25158763857
1567,76515.29947634082
1568,246126.5404435054
1569,140270.8322356856
1570,124685.95494532325
1571,133319.87384777566
1572,107821.43397116775
1573,305247.3874790098
1574,119613.50847305896
1575,233957.66721735665
1576,227599.02162583423
1577,186070.44067218943
1578,145964.0471576321
1579,118468.60529990922
1580,210452.9469236443
1581,124946.70409390792
1582,130107.2082196385
1583,361509.8878188506
1584,192914.59524374933
1585,146552.73151207942
1586,69596.48027723575
1587,99425.97054032775
1588,119110.07945330122
1589,93760.10010954188
1590,143948.22804575806
1591,83927.52814766619
1592,139410.48946372131
1593,120633.6663750207
1594,161358.63271515328
1595,117368.09310808314
1596,208933.87952188338
1597,150569.4481691947
1598,202860.7952714291
1599,182476.9883025007
1600,178050.805130278
1601,58462.5045160096
1602,133360.11022838636
1603,88393.43926291964
1604,358850.4522994067
1605,245786.40500132472
1606,161121.19807695836
1607,156928.0180153763
1608,201467.3628059699
1609,169786.51593680872
1610,142769.58296020693
1611,136002.4061022866
1612,144645.45477994037
1613,152707.87295798026
1614,89410.82568931341
1615,89563.54717660908
1616,78899.68815542609
1617,109919.2761277018
1618,123580.97921596908
1619,127848.28757938127
1620,95561.15563636596
1621,152645.59613058646
1622,140372.56636562015
1623,351419.98696772696
1624,199871.36480619837
1625,120995.85996685826
1626,144844.09633616704
1627,196094.0965343783
1628,315240.8861572016
1629,183594.7549878173
1630,308792.11128461023
1631,221911.3386148606
1632,204202.27043951905
1633,177028.89497085693
1634,191384.4036616884
1635,189651.9951895119
1636,138740.00471331886
1637,179461.68826593328
1638,173406.97009707257
1639,171077.27090825248
1640,239597.83239543936
1641,221762.85038191525
1642,234494.19777284417
1643,228516.25955515815
1644,210775.1541222571
1645,213234.19266889512
1646,149949.00356527203
1647,165006.54847940768
1648,116672.22006514296
1649,128358.91660927693
1650,126086.07870652563
1651,119515.47298849942
1652,110307.96228033556
1653,98752.28012544842
1654,164032.18542344973
1655,139080.30531768527
1656,152066.16114787903
1657,166107.31512270568
1658,140545.0950577636
1659,111160.83104241322
1660,159834.3898733555
1661,434424.7983260813
1662,500882.4580282443
1663,409663.86408190423
1664,301753.4319576636
1665,315774.9000658565
1666,359600.05727328855
1667,408224.06129771756
1668,332120.1898700094
1669,282880.522234934
1670,345516.5733348435
1671,310404.66663702024
1672,308388.4337680073
1673,244226.95931800184
1674,231019.35584465042
1675,177396.49643353221
1676,168588.19329811982
1677,212739.5219046689
1678,323131.33960216277
1679,389348.259202765
1680,357301.91795562004
1681,297435.7240780844
1682,302253.5941059351
1683,157691.02691950215
1684,180181.78478573862
1685,176255.26478935173
1686,163996.7584993741
1687,176910.56101397995
1688,198567.2155864038
1689,192071.38740566515
1690,221009.64916186867
1691,178516.2354718602
1692,259548.5589495218
1693,181058.0283532134
1694,196391.65860242225
1695,167574.18546243935
1696,300403.62246886094
1697,168256.42290430938
1698,380062.57609512215
1699,227549.38546873443
1700,243969.88922716596
1701,254118.73902727323
1702,235586.1324859289
1703,264206.58964524476
1704,344484.27038594533
1705,247607.45123894414
1706,314876.8072292965
1707,198157.28895911822
1708,187977.2324581187
1709,282885.7870343701
1710,234700.41871531666
1711,276129.35750259866
1712,258188.14543167132
1713,325804.83569747314
1714,212969.36251243105
1715,188615.2892650842
1716,168123.1488783817
1717,169879.78274453912
1718,103129.34157848814
1719,183812.5458157042
1720,220975.321022457
1721,158123.72155930853
1722,98884.48265774641
1723,157739.2198346248
1724,206745.68157040305
1725,191592.14301104553
1726,165318.23764138474
1727,120306.11590673782
1728,187896.86218608
1729,160983.46165753945
1730,162799.40596455918
1731,121878.66995515967
1732,137411.36135903597
1733,96562.06042275717
1734,123178.48957608956
1735,135438.7201256514
1736,116412.10104284169
1737,281727.7716507407
1738,223680.27999629718
1739,204377.0246557211
1740,211733.12349380026
1741,156314.7048704636
1742,174945.6766746407
1743,176242.56281893337
1744,313841.7178172943
1745,160950.75590748098
1746,216875.87047957996
1747,193262.47767909637
1748,215385.75923405398
1749,159599.4896741926
1750,89597.47198772084
1751,206293.12934617928
1752,110398.59592080988
1753,133695.43114798184
1754,218580.28081643645
1755,107726.55271596625
1756,118922.30102148738
1757,112531.55327294541
1758,141436.0762109592
1759,168377.69521978713
1760,152621.22056393756
1761,128733.31496619713
1762,166254.39270907966
1763,172891.42024507906
1764,108139.69025116986
1765,209040.05932509244
1766,190686.8307841434
1767,279782.7037252314
1768,117546.65446415682
1769,154317.89986437772
1770,143465.44018905226
1771,141098.5332693193
1772,134312.2000172589
1773,121434.53435652496
1774,126398.26793387659
1775,134679.2622134029
1776,126816.3473379237
1777,100134.63609340764
1778,117258.02354593301
1779,122179.17173864492
1780,222378.3692952427
1781,126633.19837959632
1782,61000.06817052273
1783,143536.4490595258
1784,99167.65938642819
1785,93203.5286546483
1786,95231.81992900177
1787,208398.64248372248
1788,41802.17770106898
1789,92719.49018097705
1790,74213.67548643022
1791,156555.72125776156
1792,140695.81283936236
